date,close,rules_regime,threshold_regime,hybrid_regime
2017-06-16,130.54896545410156,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2017-06-19,132.7318878173828,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2017-06-20,131.6923828125,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2017-06-21,132.99644470214844,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2017-06-22,132.95864868164062,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2017-06-23,133.46890258789062,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2017-06-26,132.8452606201172,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2017-06-27,130.43556213378906,BULL_NORMAL_VOL,BULL_HIGH_VOL,BULL_NORMAL_VOL
2017-06-28,132.3161163330078,BULL_NORMAL_VOL,BULL_HIGH_VOL,BULL_NORMAL_VOL
2017-06-29,130.01974487304688,BULL_NORMAL_VOL,BULL_HIGH_VOL,BULL_NORMAL_VOL
2017-06-30,130.06704711914062,BULL_NORMAL_VOL,BULL_HIGH_VOL,BULL_NORMAL_VOL
2017-07-03,128.6968231201172,BULL_HIGH_VOL,BULL_HIGH_VOL,BULL_HIGH_VOL
2017-07-05,129.96307373046875,BULL_HIGH_VOL,BULL_HIGH_VOL,BULL_HIGH_VOL
2017-07-06,128.7913055419922,BULL_HIGH_VOL,BULL_HIGH_VOL,BULL_HIGH_VOL
2017-07-07,130.18045043945312,BULL_HIGH_VOL,BULL_HIGH_VOL,BULL_HIGH_VOL
2017-07-10,131.03086853027344,BULL_NORMAL_VOL,BULL_HIGH_VOL,BULL_NORMAL_VOL
2017-07-11,131.39944458007812,BULL_NORMAL_VOL,BULL_HIGH_VOL,BULL_NORMAL_VOL
2017-07-12,132.95864868164062,BULL_NORMAL_VOL,BULL_HIGH_VOL,BULL_NORMAL_VOL
2017-07-13,133.25155639648438,BULL_NORMAL_VOL,BULL_HIGH_VOL,BULL_NORMAL_VOL
2017-07-14,134.30055236816406,BULL_NORMAL_VOL,BULL_HIGH_VOL,BULL_NORMAL_VOL
2017-07-17,134.36668395996094,BULL_NORMAL_VOL,BULL_HIGH_VOL,BULL_NORMAL_VOL
2017-07-18,135.2644500732422,BULL_NORMAL_VOL,BULL_HIGH_VOL,BULL_NORMAL_VOL
2017-07-19,136.05821228027344,BULL_NORMAL_VOL,BULL_HIGH_VOL,BULL_NORMAL_VOL
2017-07-20,136.23776245117188,BULL_NORMAL_VOL,BULL_HIGH_VOL,BULL_NORMAL_VOL
2017-07-21,136.18109130859375,BULL_NORMAL_VOL,BULL_HIGH_VOL,BULL_NORMAL_VOL
2017-07-24,136.80474853515625,BULL_NORMAL_VOL,BULL_HIGH_VOL,BULL_NORMAL_VOL
2017-07-25,136.45509338378906,BULL_NORMAL_VOL,BULL_HIGH_VOL,BULL_NORMAL_VOL
2017-07-26,136.89926147460938,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2017-07-27,136.039306640625,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2017-07-28,135.92588806152344,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2017-07-31,135.3494415283203,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2017-08-01,135.6613311767578,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2017-08-02,136.02981567382812,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2017-08-03,135.5006561279297,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2017-08-04,135.746337890625,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2017-08-07,136.6062469482422,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2017-08-08,136.36997985839844,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
